#chromosme	start	end	score	id	strand	anno_id	anno_source	distance
chrX	30697973	30697974	1.040863037109375	chrX:+:252	+	chrX:30697176:+:GK	Intron	798
chrX	30697986	30697987	0.5013898611068726	chrX:+:253	+	chrX:30697176:+:GK	Intron	811
chrX	30697990	30697991	0.5062333941459656	chrX:+:254	+	chrX:30697176:+:GK	Intron	815
chrX	30697992	30697993	0.5073464512825012	chrX:+:255	+	chrX:30697176:+:GK	Intron	817
chrX	30698433	30698434	18.744539499282837	chrX:+:256	+	chrX:30697176:+:GK	Intron	1258
chrX	30698853	30698854	2.0752435326576233	chrX:+:257	+	chrX:30697176:+:GK	Intron	1678
chrX	30699835	30699836	0.5383502244949341	chrX:+:258	+	chrX:30700885:+:GK	Gencode	-1049
chrX	30700628	30700629	2.73116272687912	chrX:+:259	+	chrX:30700885:+:GK	Gencode	-256
chrX	30700642	30700643	0.5026007294654846	chrX:+:260	+	chrX:30700885:+:GK	Gencode	-242
chrX	30700647	30700648	1.0335443019866943	chrX:+:261	+	chrX:30700885:+:GK	Gencode	-237
chrX	30701119	30701120	1.0078794360160828	chrX:+:262	+	chrX:30700885:+:GK	Gencode	235
chrX	30705741	30705742	3.465341091156006	chrX:+:263	+	chrX:30700885:+:GK	Gencode	4857
chrX	30705757	30705758	1.0411381721496582	chrX:+:264	+	chrX:30700885:+:GK	Gencode	4873
chrX	30706710	30706711	0.5230515003204346	chrX:+:265	+	chrX:30700885:+:GK	Gencode	5826
chrX	30718619	30718620	2.717137038707733	chrX:+:266	+	chrX:30718504:+:GK	Intron	116
chrX	30720048	30720049	1.5461596250534058	chrX:+:267	+	chrX:30721119:+:GK	Intron	-1070
chrX	30720061	30720062	2.633217930793762	chrX:+:268	+	chrX:30721119:+:GK	Intron	-1057
chrX	30721909	30721910	4.466711521148682	chrX:+:269	+	chrX:30721932:+:RP11-242C19.2	Gencode	-22
chrX	30722063	30722064	1.059752345085144	chrX:+:270	+	chrX:30721932:+:RP11-242C19.2	Gencode	132
chrX	30722095	30722096	0.501347541809082	chrX:+:271	+	chrX:30721932:+:RP11-242C19.2	Gencode	164
chrX	30722349	30722350	1.0315694212913513	chrX:+:272	+	chrX:30721932:+:RP11-242C19.2	Gencode	418
chrX	30722363	30722364	1.0452102422714233	chrX:+:273	+	chrX:30721932:+:RP11-242C19.2	Gencode	432
chrX	30723123	30723124	32.6759529709816	chrX:+:274	+	chrX:30721932:+:RP11-242C19.2	Gencode	1192
chrX	30726152	30726153	0.5054548382759094	chrX:+:275	+	chrX:30729170:+:GK	Gencode	-3017
chrX	30726168	30726169	0.5102772116661072	chrX:+:276	+	chrX:30729170:+:GK	Gencode	-3001
chrX	30727009	30727010	7.687976598739624	chrX:+:277	+	chrX:30729170:+:GK	Gencode	-2160
chrX	30727368	30727369	0.502048671245575	chrX:+:278	+	chrX:30729170:+:GK	Gencode	-1801
chrX	30727908	30727909	1.5847499370574951	chrX:+:279	+	chrX:30729170:+:GK	Gencode	-1261
chrX	30727914	30727915	0.5102525353431702	chrX:+:280	+	chrX:30729170:+:GK	Gencode	-1255
chrX	30728194	30728195	13.524236500263214	chrX:+:281	+	chrX:30729170:+:GK	Gencode	-975
chrX	30728662	30728663	17.380140841007233	chrX:+:282	+	chrX:30729170:+:GK	Gencode	-507
chrX	30728921	30728922	20.07739782333374	chrX:+:283	+	chrX:30729170:+:GK	Gencode	-248
chrX	30729153	30729154	9.761137247085571	chrX:+:284	+	chrX:30729170:+:GK	Gencode	-16
chrX	30729195	30729196	6.524522542953491	chrX:+:285	+	chrX:30729170:+:GK	Gencode	26
chrX	30729713	30729714	8.121681571006775	chrX:+:286	+	chrX:30729707:+:GK	3'UTR(F)	7
chrX	30729958	30729959	0.5103541612625122	chrX:+:287	+	chrX:30729815:+:GK	3'UTR(M)	144
chrX	30729964	30729965	0.5335078835487366	chrX:+:288	+	chrX:30729815:+:GK	3'UTR(M)	150
chrX	30730290	30730291	0.5198306441307068	chrX:+:289	+	chrX:30730279:+:GK	3'UTR(M)	12
chrX	30730599	30730600	24.630709409713745	chrX:+:290	+	chrX:30730608:+:GK	Gencode	-8
chrX	30731080	30731081	0.5194714069366455	chrX:+:291	+	chrX:30731462:+:GK	3'UTR(M)	-381
chrX	30731084	30731085	0.5158712863922119	chrX:+:292	+	chrX:30731462:+:GK	3'UTR(M)	-377
chrX	30731469	30731470	2.5671433210372925	chrX:+:293	+	chrX:30731462:+:GK	3'UTR(M)	8
chrX	30732237	30732238	0.5067970156669617	chrX:+:294	+	chrX:30731462:+:GK	3'UTR(M)	776
chrX	30732240	30732241	0.5036784410476685	chrX:+:295	+	chrX:30731462:+:GK	3'UTR(M)	779
chrX	30732263	30732264	0.529737263917923	chrX:+:296	+	chrX:30731462:+:GK	3'UTR(M)	802
chrX	30733180	30733181	31.32963728904724	chrX:+:297	+	chrX:30733183:+:GK	3'UTR(M)	-2
chrX	37426033	37426034	0.5038349628448486	chrX:+:298	+	chrX:37431212:+:AF241726.2	Intron	-5178
chrX	37454351	37454352	1.573434829711914	chrX:+:299	+	chrX:37454343:+:AF241726.2	Intron	9
chrX	37454591	37454592	15.579578936100006	chrX:+:300	+	chrX:37454601:+:AF241726.2	Intron	-9
chrX	37455821	37455822	1.0881974697113037	chrX:+:301	+	chrX:37454758:+:AF241726.2	Intron	1064
chrX	37455826	37455827	0.5066145062446594	chrX:+:302	+	chrX:37456896:+:AF241726.2	Intron	-1069
chrX	37455826	37455827	0.5066145062446594	chrX:+:302	+	chrX:37454758:+:AF241726.2	Intron	1069
chrX	37456872	37456873	2.180819094181061	chrX:+:303	+	chrX:37456896:+:AF241726.2	Intron	-23
chrX	37457213	37457214	18.746450901031494	chrX:+:304	+	chrX:37457213:+:AF241726.2	Intron	1
chrX	37457275	37457276	3.592095911502838	chrX:+:305	+	chrX:37457289:+:PRRG1	Gencode	-13
chrX	37477230	37477231	1.5570961833000183	chrX:+:306	+	chrX:37477247:+:AF241726.2	Intron	-16
chrX	37477267	37477268	1.6812756061553955	chrX:+:307	+	chrX:37477247:+:AF241726.2	Intron	21
chrX	38688695	38688696	4.942222774028778	chrX:+:308	+	chrX:38688664:+:TSPAN7	3'UTR(F)	32
chrX	38688714	38688715	2.2517918944358826	chrX:+:309	+	chrX:38688764:+:TSPAN7	3'UTR(M)	-49
chrX	38688932	38688933	46.402705639600754	chrX:+:310	+	chrX:38688920:+:TSPAN7	Gencode	13
chrX	38803773	38803774	1.073445737361908	chrX:+:311	+	chrX:38801954:+:MID1IP1	Intron	1820
chrX	38803777	38803778	0.5000870823860168	chrX:+:312	+	chrX:38801954:+:MID1IP1	Intron	1824
chrX	38803789	38803790	1.0219631791114807	chrX:+:313	+	chrX:38801954:+:MID1IP1	Intron	1836
chrX	38806443	38806444	32.88192975521088	chrX:+:314	+	chrX:38806446:+:MID1IP1	3'UTR(M)	-2
chrX	38806525	38806526	36.677222549915314	chrX:+:315	+	chrX:38806528:+:MID1IP1	Gencode	-2
chrX	40605881	40605882	17.536339104175568	chrX:+:316	+	chrX:40605884:+:ATP6AP2	3'UTR(M)	-2
chrX	40606257	40606258	2.191569745540619	chrX:+:317	+	chrX:40606321:+:ATP6AP2	3'UTR(M)	-63
chrX	40606494	40606495	7.931071937084198	chrX:+:318	+	chrX:40606492:+:ATP6AP2	3'UTR(M)	3
chrX	40606637	40606638	36.04600429534912	chrX:+:319	+	chrX:40606637:+:ATP6AP2	3'UTR(L)	1
chrX	41148564	41148565	0.5055568218231201	chrX:+:320	+	chrX:41144751:+:na	LncRNA(FANTOM5)	3814
chrX	41148569	41148570	0.5116176605224609	chrX:+:321	+	chrX:41144751:+:na	LncRNA(FANTOM5)	3819
chrX	41214707	41214708	3.4015493988990784	chrX:+:322	+	chrX:41210769:+:na	LncRNA(FANTOM5)	3939
chrX	41214717	41214718	2.2100261449813843	chrX:+:323	+	chrX:41210769:+:na	LncRNA(FANTOM5)	3949
chrX	41232622	41232623	1.5944836735725403	chrX:+:324	+	chrX:41232633:+:na	LncRNA(FANTOM5)	-10
chrX	41232749	41232750	29.355588018894196	chrX:+:325	+	chrX:41232759:+:na	LncRNA(FANTOM5)	-9
chrX	41232911	41232912	1.0519979000091553	chrX:+:326	+	chrX:41232798:+:na	LncRNA(FANTOM5)	114
chrX	41232924	41232925	0.5238564014434814	chrX:+:327	+	chrX:41232798:+:na	LncRNA(FANTOM5)	127
chrX	41232947	41232948	4.761950135231018	chrX:+:328	+	chrX:41232798:+:na	LncRNA(FANTOM5)	150
chrX	41233748	41233749	14.738114953041077	chrX:+:329	+	chrX:41233751:+:na	LncRNA(FANTOM5)	-2
chrX	41233797	41233798	18.125199139118195	chrX:+:330	+	chrX:41233799:+:na	LncRNA(FANTOM5)	-1
chrX	41233833	41233834	0.5727013945579529	chrX:+:331	+	chrX:41233834:+:na	LncRNA(FANTOM5)	0
chrX	41337958	41337959	0.5247704982757568	chrX:+:332	+	chrX:41337972:+:DDX3X	Intron	-13
chrX	41340752	41340753	0.5140849947929382	chrX:+:333	+	chrX:41341494:+:DDX3X	Gencode	-741
chrX	41340758	41340759	0.5335403680801392	chrX:+:334	+	chrX:41341494:+:DDX3X	Gencode	-735
chrX	41340764	41340765	0.5279337763786316	chrX:+:335	+	chrX:41341494:+:DDX3X	Gencode	-729
chrX	41342235	41342236	1.054615557193756	chrX:+:336	+	chrX:41342506:+:DDX3X	Gencode	-270
chrX	41342243	41342244	0.5016859173774719	chrX:+:337	+	chrX:41342506:+:DDX3X	Gencode	-262
chrX	41342247	41342248	1.014019787311554	chrX:+:338	+	chrX:41342506:+:DDX3X	Gencode	-258
chrX	41343303	41343304	1.039083480834961	chrX:+:339	+	chrX:41343409:+:DDX3X	Gencode	-105
chrX	41348111	41348112	0.5022843480110168	chrX:+:340	+	chrX:41348138:+:DDX3X	Intron	-26
chrX	41348121	41348122	1.0638207793235779	chrX:+:341	+	chrX:41348138:+:DDX3X	Intron	-16
chrX	41349697	41349698	0.5300082564353943	chrX:+:342	+	chrX:41349694:+:DDX3X	Gencode	4
chrX	41349703	41349704	1.0225228071212769	chrX:+:343	+	chrX:41349711:+:DDX3X	Intron	-7
chrX	41350246	41350247	43.594716250896454	chrX:+:344	+	chrX:41350247:+:DDX3X	Gencode	0
chrX	43177217	43177218	3.3097181916236877	chrX:+:345	+	chrX:43190461:+:na	LncRNA(FANTOM5)	-13243
chrX	43197270	43197271	0.5143250823020935	chrX:+:346	+	chrX:43197185:+:na	LncRNA(FANTOM5)	86
chrX	43744766	43744767	12.654032707214355	chrX:+:347	+	chrX:43744775:+:MAOA	3'UTR(M)	-8
chrX	43744813	43744814	6.425864994525909	chrX:+:348	+	chrX:43744812:+:MAOA	3'UTR(M)	2
chrX	43744877	43744878	2.237595498561859	chrX:+:349	+	chrX:43744871:+:MAOA	3'UTR(M)	7
chrX	43746819	43746820	35.42844074964523	chrX:+:350	+	chrX:43746817:+:MAOA	3'UTR(L)	3
chrX	44030735	44030736	0.5082999467849731	chrX:+:351	+	chrX:44030921:+:RBM39P1	Gencode	-185
chrX	44030738	44030739	0.5013253688812256	chrX:+:352	+	chrX:44030921:+:RBM39P1	Gencode	-182
chrX	44031021	44031022	24.847124248743057	chrX:+:353	+	chrX:44030921:+:RBM39P1	Gencode	101
chrX	44031771	44031772	9.310002982616425	chrX:+:354	+	chrX:44031801:+:na	intergenic	-29
chrX	44794921	44794922	14.375257760286331	chrX:+:355	+	chrX:44794918:+:na	LncRNA(FANTOM5)	4
chrX	45078432	45078433	0.5014122724533081	chrX:+:356	+	chrX:45078493:+:KDM6A	Gencode	-60
chrX	45078439	45078440	0.5279724895954132	chrX:+:357	+	chrX:45078493:+:KDM6A	Gencode	-53
chrX	45090869	45090870	1.103858470916748	chrX:+:358	+	chrX:45086374:+:KDM6A	Gencode	4496
chrX	45111469	45111470	0.5377439260482788	chrX:+:359	+	chrX:45111965:+:KDM6A	3'UTR(F)	-495
chrX	45111971	45111972	8.517570555210114	chrX:+:360	+	chrX:45111965:+:KDM6A	3'UTR(F)	7
chrX	45112089	45112090	17.92004156112671	chrX:+:361	+	chrX:45112091:+:KDM6A	3'UTR(M)	-1
chrX	45112215	45112216	16.908363580703735	chrX:+:362	+	chrX:45112222:+:KDM6A	3'UTR(M)	-6
chrX	46467805	46467806	2.0692567229270935	chrX:+:363	+	chrX:46467813:+:KRBOX4	Intron	-7
chrX	46467821	46467822	4.466317713260651	chrX:+:364	+	chrX:46467813:+:KRBOX4	Intron	9
chrX	46467835	46467836	1.0131505131721497	chrX:+:365	+	chrX:46467813:+:KRBOX4	Intron	23
chrX	46467963	46467964	12.937837600708008	chrX:+:366	+	chrX:46467962:+:KRBOX4	Intron	2
chrX	46472513	46472514	1.0319427251815796	chrX:+:367	+	chrX:46472526:+:KRBOX4	Intron	-12
chrX	46472517	46472518	1.55483740568161	chrX:+:368	+	chrX:46472526:+:KRBOX4	Intron	-8
chrX	46472524	46472525	1.5869960188865662	chrX:+:369	+	chrX:46472526:+:KRBOX4	Intron	-1
chrX	46472529	46472530	1.038815677165985	chrX:+:370	+	chrX:46472526:+:KRBOX4	Intron	4
chrX	46472547	46472548	1.0203390717506409	chrX:+:371	+	chrX:46472563:+:KRBOX4	Intron	-15
chrX	46472554	46472555	0.5083253979682922	chrX:+:372	+	chrX:46472563:+:KRBOX4	Intron	-8
chrX	46472566	46472567	2.6207279562950134	chrX:+:373	+	chrX:46472563:+:KRBOX4	Intron	4
chrX	46473064	46473065	0.5022284984588623	chrX:+:374	+	chrX:46473408:+:KRBOX4	3'UTR(F)	-343
chrX	46474215	46474216	1.0173456072807312	chrX:+:375	+	chrX:46474205:+:KRBOX4	3'UTR(M)	11
chrX	46474515	46474516	2.059559166431427	chrX:+:376	+	chrX:46474527:+:KRBOX4	3'UTR(M)	-11
chrX	46474526	46474527	3.5990132093429565	chrX:+:377	+	chrX:46474527:+:KRBOX4	3'UTR(M)	0
chrX	46474631	46474632	10.452038556337357	chrX:+:378	+	chrX:46474635:+:KRBOX4	3'UTR(M)	-3
chrX	46548231	46548232	18.67483001947403	chrX:+:379	+	chrX:46548236:+:na	LncRNA(FANTOM5)	-4
chrX	46598351	46598352	1.01603102684021	chrX:+:380	+	chrX:46598343:+:CHST7	3'UTR(M)	9
chrX	46598397	46598398	24.724903106689453	chrX:+:381	+	chrX:46598400:+:CHST7	3'UTR(M)	-2
chrX	46879918	46879919	20.762765407562256	chrX:+:382	+	chrX:46881207:+:RP2	3'UTR(F)	-1288
chrX	46880472	46880473	3.7695801854133606	chrX:+:383	+	chrX:46881207:+:RP2	3'UTR(F)	-734
chrX	46880755	46880756	0.5342961549758911	chrX:+:384	+	chrX:46881207:+:RP2	3'UTR(F)	-451
chrX	46881216	46881217	0.5041108131408691	chrX:+:385	+	chrX:46881207:+:RP2	3'UTR(F)	10
chrX	46881218	46881219	0.5081984400749207	chrX:+:386	+	chrX:46881207:+:RP2	3'UTR(F)	12
chrX	46881865	46881866	16.456014156341553	chrX:+:387	+	chrX:46882245:+:RP2	3'UTR(M)	-379
chrX	47059233	47059234	1.0093257427215576	chrX:+:388	+	chrX:47059228:+:JADE3	3'UTR(F)	6
chrX	47059995	47059996	4.84258234500885	chrX:+:389	+	chrX:47060005:+:JADE3	3'UTR(M)	-9
chrX	47061243	47061244	28.505446016788483	chrX:+:390	+	chrX:47061242:+:JADE3	3'UTR(L)	2
chrX	47090247	47090248	1.0954065322875977	chrX:+:391	+	chrX:47090257:+:RGN	Intron	-9
chrX	47090663	47090664	3.5516090393066406	chrX:+:392	+	chrX:47090257:+:RGN	Intron	407
chrX	47090679	47090680	4.350748836994171	chrX:+:393	+	chrX:47090257:+:RGN	Intron	423
chrX	47091807	47091808	1.0328344702720642	chrX:+:394	+	chrX:47093308:+:RGN	Gencode	-1500
chrX	47093303	47093304	39.073534190654755	chrX:+:395	+	chrX:47093308:+:RGN	Gencode	-4
chrX	47179993	47179994	2.0984411239624023	chrX:+:396	+	chrX:47181543:+:RBM10	Gencode	-1549
chrX	47186818	47186819	39.66222679615021	chrX:+:397	+	chrX:47186813:+:RBM10	3'UTR(S)	6
chrX	47207393	47207394	0.5197653770446777	chrX:+:398	+	chrX:47207411:+:UBA1	Intron	-17
chrX	47215139	47215140	47.948145031929016	chrX:+:399	+	chrX:47215128:+:UBA1	3'UTR(M)	12
chrX	47222369	47222370	1.065739393234253	chrX:+:400	+	chrX:47222380:+:CDK16	Gencode	-10
chrX	47222376	47222377	0.5032944679260254	chrX:+:401	+	chrX:47222380:+:CDK16	Gencode	-3
chrX	47222388	47222389	0.510483980178833	chrX:+:402	+	chrX:47222380:+:CDK16	Gencode	9
chrX	47228987	47228988	20.73294687271118	chrX:+:403	+	chrX:47228990:+:CDK16	Gencode	-2
chrX	47247957	47247958	0.5035535097122192	chrX:+:404	+	chrX:47247952:+:USP11	Gencode	6
chrX	47248326	47248327	28.99540102481842	chrX:+:405	+	chrX:47248327:+:USP11	Gencode	0
chrX	47484777	47484778	2.903779149055481	chrX:+:406	+	chrX:47484808:+:LINC01560	Gencode	-30
chrX	47484994	47484995	0.5036037564277649	chrX:+:407	+	chrX:47484985:+:na	intergenic	10
chrX	47571904	47571905	23.896722376346588	chrX:+:408	+	chrX:47571907:+:ARAF	3'UTR(L)	-2
chrX	47586791	47586792	42.020795702934265	chrX:+:409	+	chrX:47586789:+:TIMP1	3'UTR(F)	3
chrX	48486295	48486296	27.903752744197845	chrX:+:410	+	chrX:48486299:+:FTSJ1	3'UTR(F)	-3
chrX	48514631	48514632	12.346724689006805	chrX:+:411	+	chrX:48516229:+:PORCN	Gencode	-1597
chrX	48520795	48520796	5.422285437583923	chrX:+:412	+	chrX:48520796:+:PORCN	Gencode	0
chrX	48523660	48523661	2.6367745399475098	chrX:+:413	+	chrX:48523662:+:EBP	Intron	-1
chrX	48523668	48523669	0.5157089829444885	chrX:+:414	+	chrX:48523662:+:EBP	Intron	7
chrX	48528711	48528712	62.09995886683464	chrX:+:415	+	chrX:48528710:+:EBP	Gencode	2
chrX	48561205	48561206	0.5329297780990601	chrX:+:416	+	chrX:48561214:+:TBC1D25	3'UTR(F)	-8
chrX	48562597	48562598	2.5646215677261353	chrX:+:417	+	chrX:48562609:+:TBC1D25	3'UTR(M)	-11
chrX	48576878	48576879	4.045914590358734	chrX:+:418	+	chrX:48576998:+:RBM3	Intron	-119
chrX	48577109	48577110	1.082326352596283	chrX:+:419	+	chrX:48577104:+:RBM3	3'UTR(F)	6
chrX	48577114	48577115	1.5525349378585815	chrX:+:420	+	chrX:48577104:+:RBM3	3'UTR(F)	11
chrX	48577119	48577120	0.5022222995758057	chrX:+:421	+	chrX:48577129:+:RBM3	Intron	-9
chrX	48577130	48577131	0.5090972781181335	chrX:+:422	+	chrX:48577129:+:RBM3	Intron	2
chrX	48577954	48577955	0.5586264729499817	chrX:+:423	+	chrX:48577940:+:RBM3	3'UTR(M)	15
chrX	48578181	48578182	2.743693470954895	chrX:+:424	+	chrX:48578174:+:RBM3	3'UTR(M)	8
chrX	48578204	48578205	0.5038925409317017	chrX:+:425	+	chrX:48578233:+:RBM3	3'UTR(M)	-28
chrX	48578207	48578208	0.5114920139312744	chrX:+:426	+	chrX:48578233:+:RBM3	3'UTR(M)	-25
chrX	48578209	48578210	0.5264894962310791	chrX:+:427	+	chrX:48578233:+:RBM3	3'UTR(M)	-23
chrX	48578215	48578216	1.0590484142303467	chrX:+:428	+	chrX:48578233:+:RBM3	3'UTR(M)	-17
chrX	48578224	48578225	3.9084181785583496	chrX:+:429	+	chrX:48578233:+:RBM3	3'UTR(M)	-8
chrX	48578285	48578286	24.54125189781189	chrX:+:430	+	chrX:48578291:+:RBM3	3'UTR(M)	-5
chrX	48578343	48578344	13.866799116134644	chrX:+:431	+	chrX:48578291:+:RBM3	3'UTR(M)	53
chrX	48579801	48579802	5.728994607925415	chrX:+:432	+	chrX:48579973:+:RBM3	3'UTR(M)	-171
chrX	48579944	48579945	1.7522162795066833	chrX:+:433	+	chrX:48579973:+:RBM3	3'UTR(M)	-28
chrX	48579979	48579980	1.5755241513252258	chrX:+:434	+	chrX:48579973:+:RBM3	3'UTR(M)	7
chrX	48580213	48580214	1.6363685131072998	chrX:+:435	+	chrX:48579973:+:RBM3	3'UTR(M)	241
chrX	48580387	48580388	2.773741841316223	chrX:+:436	+	chrX:48579973:+:RBM3	3'UTR(M)	415
chrX	48580871	48580872	13.76650619506836	chrX:+:437	+	chrX:48580872:+:RBM3	3'UTR(M)	0
chrX	48581053	48581054	1.5753147602081299	chrX:+:438	+	chrX:48581162:+:RBM3	3'UTR(L)	-108
chrX	48605112	48605113	19.839340209960938	chrX:+:439	+	chrX:48605118:+:WDR13	3'UTR(F)	-5
chrX	48709013	48709014	31.07522177696228	chrX:+:440	+	chrX:48709016:+:SUV39H1	3'UTR(L)	-2
chrX	48824767	48824768	0.5221080183982849	chrX:+:441	+	chrX:48824860:+:HDAC6	Gencode	-92
chrX	48824773	48824774	0.542578935623169	chrX:+:442	+	chrX:48824860:+:HDAC6	Gencode	-86
chrX	48824779	48824780	1.0268702507019043	chrX:+:443	+	chrX:48824860:+:HDAC6	Gencode	-80
chrX	48824785	48824786	0.5557665824890137	chrX:+:444	+	chrX:48824860:+:HDAC6	Gencode	-74
chrX	48824983	48824984	41.616080939769745	chrX:+:445	+	chrX:48824982:+:HDAC6	Gencode	2
chrX	48903137	48903138	29.219991326332092	chrX:+:446	+	chrX:48903142:+:PQBP1	Gencode	-4
chrX	49069854	49069855	22.59294980764389	chrX:+:447	+	chrX:49069854:+:CCDC120	3'UTR(F)	1
chrX	49250519	49250520	28.73607450723648	chrX:+:448	+	chrX:49250520:+:CCDC22	3'UTR(F)	0
chrX	49882180	49882181	0.5033934712409973	chrX:+:449	+	chrX:49882199:+:USP27X	3'UTR(F)	-18
chrX	49882197	49882198	3.596950113773346	chrX:+:450	+	chrX:49882199:+:USP27X	3'UTR(F)	-1
chrX	49882338	49882339	0.5009424090385437	chrX:+:451	+	chrX:49882374:+:USP27X	3'UTR(M)	-35
chrX	49882341	49882342	1.0016741156578064	chrX:+:452	+	chrX:49882374:+:USP27X	3'UTR(M)	-32
chrX	49882369	49882370	10.602350056171417	chrX:+:453	+	chrX:49882374:+:USP27X	3'UTR(M)	-4
chrX	49882521	49882522	14.922490775585175	chrX:+:454	+	chrX:49882525:+:USP27X	3'UTR(M)	-3
chrX	50067753	50067754	1.0186424255371094	chrX:+:455	+	chrX:50066216:+:CLCN5	Intron	1538
chrX	50067757	50067758	1.0138941407203674	chrX:+:456	+	chrX:50066216:+:CLCN5	Intron	1542
chrX	50080747	50080748	2.188782751560211	chrX:+:457	+	chrX:50092325:+:CLCN5	3'UTR(F)	-11577
chrX	50092473	50092474	0.5154788494110107	chrX:+:458	+	chrX:50092483:+:CLCN5	3'UTR(M)	-9
chrX	50094266	50094267	1.584882140159607	chrX:+:459	+	chrX:50094461:+:CLCN5	3'UTR(M)	-194
chrX	50094627	50094628	0.5145245790481567	chrX:+:460	+	chrX:50094638:+:CLCN5	3'UTR(M)	-10
chrX	50094629	50094630	0.5016458034515381	chrX:+:461	+	chrX:50094638:+:CLCN5	3'UTR(M)	-8
chrX	50095281	50095282	1.012154996395111	chrX:+:462	+	chrX:50095292:+:CLCN5	3'UTR(M)	-10
chrX	50095297	50095298	5.0357754826545715	chrX:+:463	+	chrX:50095292:+:CLCN5	3'UTR(M)	6
chrX	50097568	50097569	13.250958442687988	chrX:+:464	+	chrX:50097568:+:CLCN5	3'UTR(M)	1
chrX	50098207	50098208	1.0539348125457764	chrX:+:465	+	chrX:50097568:+:CLCN5	3'UTR(M)	640
chrX	50098212	50098213	1.5516973733901978	chrX:+:466	+	chrX:50097568:+:CLCN5	3'UTR(M)	645
chrX	50099237	50099238	41.6251385807991	chrX:+:467	+	chrX:50099235:+:CLCN5	Gencode	3
chrX	51897595	51897596	1.0348045229911804	chrX:+:468	+	chrX:51897626:+:MAGED1	CDS	-30
chrX	51899046	51899047	11.794570446014404	chrX:+:469	+	chrX:51897626:+:MAGED1	CDS	1421
chrX	51901139	51901140	13.35708749294281	chrX:+:470	+	chrX:51901768:+:MAGED1	CDS	-628
chrX	51902357	51902358	46.083688735961914	chrX:+:471	+	chrX:51902354:+:MAGED1	3'UTR(S)	4
chrX	53088077	53088078	0.5112768411636353	chrX:+:472	+	chrX:53088089:+:TSPYL2	3'UTR(F)	-11
chrX	53088083	53088084	1.6244035959243774	chrX:+:473	+	chrX:53088089:+:TSPYL2	3'UTR(F)	-5
chrX	53088089	53088090	0.5400658845901489	chrX:+:474	+	chrX:53088089:+:TSPYL2	3'UTR(F)	1
chrX	53088543	53088544	36.55482703447342	chrX:+:475	+	chrX:53088540:+:TSPYL2	3'UTR(L)	4
chrX	53144668	53144669	1.5280063152313232	chrX:+:476	+	chrX:53144126:+:na	LncRNA(FANTOM5)	543
chrX	53157611	53157612	0.5059373378753662	chrX:+:477	+	chrX:53155409:+:na	LncRNA(FANTOM5)	2203
chrX	53157619	53157620	1.1859673261642456	chrX:+:478	+	chrX:53155409:+:na	LncRNA(FANTOM5)	2211
chrX	53159927	53159928	0.5009800791740417	chrX:+:479	+	chrX:53155409:+:na	LncRNA(FANTOM5)	4519
chrX	53160691	53160692	0.5062815546989441	chrX:+:480	+	chrX:53155409:+:na	LncRNA(FANTOM5)	5283
chrX	53160693	53160694	0.5160257816314697	chrX:+:481	+	chrX:53155409:+:na	LncRNA(FANTOM5)	5285
chrX	53160709	53160710	2.2325008511543274	chrX:+:482	+	chrX:53155409:+:na	LncRNA(FANTOM5)	5301
chrX	53161243	53161244	6.389937400817871	chrX:+:483	+	chrX:53166210:+:na	LncRNA(FANTOM5)	-4966
chrX	53165339	53165340	4.4686959981918335	chrX:+:484	+	chrX:53166210:+:na	LncRNA(FANTOM5)	-870
chrX	53165939	53165940	2.190334379673004	chrX:+:485	+	chrX:53166210:+:na	LncRNA(FANTOM5)	-270
chrX	53166182	53166183	4.060909271240234	chrX:+:486	+	chrX:53166210:+:na	LncRNA(FANTOM5)	-27
chrX	53166199	53166200	1.0037145614624023	chrX:+:487	+	chrX:53166210:+:na	LncRNA(FANTOM5)	-10
chrX	53166919	53166920	0.5060927271842957	chrX:+:488	+	chrX:53166838:+:na	LncRNA(FANTOM5)	82
chrX	53166924	53166925	1.5862739086151123	chrX:+:489	+	chrX:53166838:+:na	LncRNA(FANTOM5)	87
chrX	53167624	53167625	0.5234922766685486	chrX:+:490	+	chrX:53166838:+:na	LncRNA(FANTOM5)	787
chrX	53167643	53167644	9.027502715587616	chrX:+:491	+	chrX:53166838:+:na	LncRNA(FANTOM5)	806
chrX	53168527	53168528	4.558662831783295	chrX:+:492	+	chrX:53168539:+:na	LncRNA(FANTOM5)	-11
chrX	53168883	53168884	0.504173755645752	chrX:+:493	+	chrX:53168874:+:na	LncRNA(FANTOM5)	10
chrX	53170087	53170088	5.341604173183441	chrX:+:494	+	chrX:53169283:+:na	LncRNA(FANTOM5)	805
chrX	53170122	53170123	11.397988677024841	chrX:+:495	+	chrX:53170911:+:na	LncRNA(FANTOM5)	-788
chrX	53170893	53170894	5.145082354545593	chrX:+:496	+	chrX:53170911:+:na	LncRNA(FANTOM5)	-17
chrX	54445291	54445292	18.61572253704071	chrX:+:497	+	chrX:54445297:+:TSR2	3'UTR(M)	-5
chrX	54445503	54445504	31.5752295255661	chrX:+:498	+	chrX:54445512:+:TSR2	3'UTR(M)	-8
chrX	54445929	54445930	1.0159923434257507	chrX:+:499	+	chrX:54445919:+:TSR2	3'UTR(M)	11
chrX	54445941	54445942	1.0267126560211182	chrX:+:500	+	chrX:54445919:+:TSR2	3'UTR(M)	23
